MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
375144000,2020-01-01T00:00:34,29.55859,-95.02954,0.0,208.1,511.0,LADY ZELDA,,J8Y4515,37,5,23,6,,37,A
235052361,2020-01-01T00:00:45,32.02394,-81.04620,0.0,132.9,511.0,TALARIA,,MQCT8,37,,,,,,B
338107857,2020-01-01T00:00:35,49.16843,-123.93297,0.0,247.5,357.0,QUEST,,,37,0,22,6,,,A
367078850,2020-01-01T00:01:07,40.64668,-74.10514,5.9,93.6,104.0,ROBERT BURTON,IMO8644369,WDC7911,31,0,20,6,,,A
367797260,2020-01-01T00:01:07,40.70344,-74.00403,5.5,277.6,272.0,H208,,WDJ6389,60,0,,,,,A
367059190,2020-01-01T00:01:04,40.80728,-124.16469,0.0,146.1,511.0,BLUE DOLPHIN,,WDI6964,30,,14,4,,,B
368006520,2020-01-01T00:00:10,35.78517,-95.29849,0.0,102.3,511.0,LEGACY,,WDJ7419,,15,,,,,A
366826930,2020-01-01T00:00:13,29.60854,-95.02445,0.0,237.7,212.0,RUSTY HILL,,WDA6027,31,12,18,7,,57,A
367547910,2020-01-01T00:00:25,27.45753,-80.32365,0.0,110.4,511.0,DANIEL P BEYEL,,WDG5564,31,0,19,,,,A
316002054,2020-01-01T00:01:04,49.19321,-122.92024,0.0,300.2,511.0,PROFILER II,,CZ2496,,0,11,5,1.7,,A
220187000,2020-01-01T00:01:05,36.99481,-74.51703,18.2,191.1,190.0,AXEL MAERSK,IMO9260419,OUUY2,70,0,352,42,15.0,71,A
367090390,2020-01-01T00:01:07,29.57653,-89.14860,0.1,267.2,511.0,SUN DAY,,WDC8625,60,0,31,7,,,A
319160000,2020-01-01T00:00:19,44.27425,-68.32080,0.1,256.4,101.0,ISLANDER,,ZCOT5,37,5,,,,37,A
367332910,2020-01-01T00:01:13,29.57198,-90.59394,0.0,360.0,293.0,JULIE GONSOULIN,,WDE3012,31,0,21,9,,,A
367074420,2020-01-01T00:00:55,25.79570,-80.14594,0.0,217.2,511.0,SILVER GIRL,,WDC7640,37,,,,,,B
367367430,2020-01-01T00:01:12,40.73885,-73.96897,20.3,171.2,511.0,GENE FLATOW,,WDE5486,60,0,20,8,,,A
495270931,2020-01-01T00:01:11,26.09014,-80.11645,1.5,352.6,511.0,PILOTN0;4,,WDA5463,50,15,0,0,0.0,0,A
338208124,2020-01-01T00:01:04,48.68304,-123.40445,0.0,341.4,511.0,SUELLEN,,,37,,10,3,,,B
367612470,2020-01-01T00:01:11,29.75481,-95.17780,0.2,134.7,315.0,HOS CLEARVIEW,IMO9647605,WDH3935,90,0,97,19,6.0,,A
205706000,2020-01-01T00:01:07,28.93657,-95.33370,0.0,125.7,126.0,KORTRIJK,IMO9687514,ONIU,80,5,,,,,A
366741180,2020-01-01T00:00:08,32.82598,-79.93300,0.1,202.5,353.0,NAVIGATOR,IMO7326350,WDE7302,31,0,33,9,4.0,31,A
367306890,2020-01-01T00:00:22,29.11854,-90.20125,0.1,183.1,343.0,HMS JIM MORGAN,IMO9097147,WDH3291,90,0,45,10,,,A
367469370,2020-01-01T00:00:02,39.94895,-75.13911,0.0,0.0,511.0,BEN FRANKLIN,,WDF5984,60,0,25,7,,,A
316003702,2020-01-01T00:00:25,48.75426,-122.50531,0.1,315.2,511.0,EASTISLE,IMO5096298,VDQW,30,,24,6,2.9,,B
367162830,2020-01-01T00:00:14,29.37566,-94.86906,0.0,297.7,284.0,JOHN P PASENTINE,,WDD6356,31,12,26,9,,,A
338173241,2020-01-01T00:01:09,25.09577,-80.43617,0.0,80.5,511.0,PERFECT GAME,,,30,,,,,,B
367503760,2020-01-01T00:00:15,29.87419,-93.92717,8.2,38.0,39.0,WES SELLARS,,WDF9302,31,15,26,9,,31,A
367063240,2020-01-01T00:00:05,46.48495,-84.29755,0.2,198.6,288.0,SUGAR ISLANDER II,,WCU8534,60,0,33,12,,60,A
366961230,2020-01-01T00:00:13,30.45074,-91.19451,0.1,112.0,357.0,INLAND STAR,,WDH5465,31,0,16,6,,,A
316011982,2020-01-01T00:00:04,49.12293,-123.18653,0.0,303.3,511.0,PACIFIC NAVIGATOR,,,,15,19,6,2.9,50,A
367724890,2020-01-01T00:00:13,29.06765,-88.98942,3.1,40.5,511.0,MISSISSIPPI III,IMO8940567,WDI7052,30,,24,7,,,B
367751940,2020-01-01T00:00:07,33.61584,-117.90613,0.0,360.0,511.0,JAMMIN',IMO0000000,WDI9765,37,,13,7,,,B
367526070,2020-01-01T00:00:01,53.94833,-166.61423,0.7,254.0,511.0,GORDON JENSEN,IMO8836273,WDG3440,30,0,95,15,,30,A
367140960,2020-01-01T00:00:00,30.25414,-91.27050,0.0,226.5,511.0,ROSS A GRAND,IMO8635409,WDD4159,31,0,16,6,,31,A
538008289,2020-01-01T00:00:00,41.29745,-71.58033,10.5,84.0,85.0,CELSIUS RAVENNA,IMO9402809,V7A2198,80,0,182,32,7.2,89,A
367373640,2020-01-01T00:00:04,33.99852,-91.40425,6.2,145.7,150.0,FRANK T STEGBAUER,,WDE5944,31,0,34,10,,,A
367704150,2020-01-01T00:00:05,33.75634,-118.17920,11.2,251.5,511.0,KRISTINA,,WDI5000,60,0,23,6,,,A
368043840,2020-01-01T00:00:05,28.40723,-80.62966,0.0,360.0,511.0,ISLAND PAWS,IMO0000000,WDK3298,37,,14,7,,,B
366747870,2020-01-01T00:00:44,38.95826,-74.87697,0.0,273.4,511.0,VILA DO CONDE,IMO8120143,WCY3150,30,,24,7,,,B
316008255,2020-01-01T00:00:08,45.55750,-73.52502,0.0,158.1,214.0,OCEAN JUPITER,IMO9220160,,31,0,24,9,3.7,52,A
316002718,2020-01-01T00:00:36,48.37381,-123.71916,0.0,155.8,511.0,ISLAND JOY,,,30,,,,,,B
367677450,2020-01-01T00:00:11,29.75746,-95.09417,0.1,307.3,511.0,CAPT JAMES,,WDI2369,31,12,23,,,,A
367667630,2020-01-01T00:01:01,35.65128,-133.38588,8.1,77.9,511.0,PACIFIC DRAGON,IMO8956774,WDH9397,30,,24,7,,,B
219005000,2020-01-01T00:01:11,40.51285,-74.25619,7.8,208.3,205.0,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,A
366993420,2020-01-01T00:00:11,29.69349,-91.50025,4.7,113.0,115.0,H B 1,IMO8992510,WDC2454,31,5,22,8,,,A
367754450,2020-01-01T00:01:15,40.64547,-74.12117,0.1,1.5,511.0,MISTER JIM,IMO8957376,WDJ2018,31,0,21,7,,,A
367752120,2020-01-01T00:00:12,30.05131,-90.64189,0.5,121.0,297.0,AMERICAN SKILL,,WDI9784,31,12,,,,,A
367197410,2020-01-01T00:01:12,29.10680,-88.85774,0.3,161.0,203.0,CANDY COUNTER,IMO9550943,WDD8297,60,0,51,9,,90,A
366862960,2020-01-01T00:00:36,32.72048,-117.22531,0.0,236.6,216.0,BESAME,,WDA9235,60,,24,6,,,B
367705050,2020-01-01T00:00:53,48.74495,-122.49552,0.1,285.2,43.0,C E,,WDI5089,31,5,28,9,,,A
367003180,2020-01-01T00:00:08,29.78560,-95.09595,0.0,234.7,511.0,PAC I,,WDE6780,31,0,19,7,,31,A
309518000,2020-01-01T00:00:09,29.61661,-93.31352,11.7,140.9,141.0,GRIMSTAD,IMO9336402,C6WG9,80,0,240,42,14.9,80,A
367368820,2020-01-01T00:01:16,43.65795,-70.24795,0.0,297.1,318.0,ANDREW MCALLISTER,IMO9424950,WDE5582,31,0,29,10,3.7,52,A
538070879,2020-01-01T00:00:10,26.83637,-80.05704,0.0,246.3,511.0,MSMONICA,,V7ZE6,,0,,,,,A
311000111,2020-01-01T00:00:48,33.70667,-118.14233,0.1,150.0,225.0,PEGASUS VOYAGER,IMO9665736,C6AP3,80,1,275,48,17.0,,A
367679030,2020-01-01T00:00:09,30.49077,-91.75275,0.0,22.7,347.0,INEZ CENAC,,WDI2520,31,0,21,,,,A
367594960,2020-01-01T00:00:13,24.56208,-81.80251,0.0,248.0,511.0,MOON RIVER,,WDH2158,37,0,22,,,,A
356407000,2020-01-01T00:00:04,36.87716,-76.34314,2.8,77.6,70.0,EVER LUCKY,IMO9604172,3FAE4,70,0,335,46,-12.0,74,A
367568660,2020-01-01T00:00:16,47.62874,-122.39170,0.0,360.0,511.0,CRESCENDO,,WDG7575,37,,15,,,,B
366938510,2020-01-01T00:00:04,33.76512,-119.96004,8.2,263.3,261.0,KLIHYAM,IMO7644271,WDB7218,31,0,36,10,5.3,,A
338182705,2020-01-01T00:00:58,47.63112,-122.33081,0.0,360.0,511.0,CONTANGO,,,37,,11,,,,B
367619920,2020-01-01T00:00:06,34.81353,-87.38372,1.3,261.0,259.0,AMERICAN SPIRIT,,WDH4653,31,13,22,,,,A
305034000,2020-01-01T00:01:07,34.89698,-129.58657,14.0,92.5,90.0,BBC VELA,IMO9347853,V2CL3,70,0,119,20,7.8,,A
367402280,2020-01-01T00:01:08,38.95874,-74.86691,0.0,32.1,511.0,ELISE G,IMO7647302,WDE8163,30,,24,6,,,B
369493013,2020-01-01T00:00:16,42.04607,-124.26745,0.0,179.9,511.0,CG47295,,,90,15,14,,,51,A
366987890,2020-01-01T00:00:05,29.25682,-89.36017,0.0,360.0,119.0,CAPT RUDY,IMO9337420,WDC2099,90,0,49,10,3.0,,A
710024760,2020-01-01T00:00:06,25.76531,-80.18821,0.1,242.3,511.0,PONTA FIRME,,PS4263,37,,,,,,B
338138623,2020-01-01T00:00:34,34.17486,-119.22869,0.0,16.6,511.0,GINGER,,,37,,12,,,,B
367671160,2020-01-01T00:00:06,31.11691,-91.62323,4.4,336.9,339.0,MOLLY PATRICIA,,WDH9743,31,0,29,,,,A
367350050,2020-01-01T00:00:08,37.80694,-122.40409,1.4,204.6,511.0,ALCATRAZ CLIPPER,,WDE4199,60,0,38,10,,,A
367530230,2020-01-01T00:00:10,34.78828,-92.34781,4.1,281.9,511.0,BRUCE OAKLEY,,WDG3843,31,15,33,,,,A
367584510,2020-01-01T00:00:11,29.97328,-93.84712,0.0,112.2,326.0,SAVAGE DILIGENCE,,WDG9118,31,12,17,8,,,A
367358360,2020-01-01T00:00:08,53.86873,-166.55590,0.0,299.8,45.0,SAINT PAUL,IMO9551272,WDE4831,30,15,17,7,,,A
367791140,2020-01-01T00:01:01,40.70367,-74.00611,0.1,158.5,237.0,HB106,,WDJ5771,60,0,,,,,A
366764740,2020-01-01T00:00:00,47.50899,-122.41300,8.0,346.5,511.0,CHIEF,IMO9188582,WCZ2047,31,0,31,10,,52,A
366967810,2020-01-01T00:00:12,30.26178,-86.19635,5.6,113.9,511.0,EMILE T,IMO8956750,WCY5115,31,0,21,7,,,A
367639030,2020-01-01T00:00:01,40.70909,-73.98324,3.1,90.2,511.0,NYPD 37,,WDH6538,90,0,,,,,A
366992950,2020-01-01T00:00:27,29.40431,-90.27339,0.0,237.6,511.0,MEGAN JOLIE,IMO8986195,WDC2424,60,15,48,9,,,A
367658370,2020-01-01T00:00:45,27.76019,-82.63595,0.0,196.0,511.0,TAPATI,,WDH8475,37,,,,,,B
367333940,2020-01-01T00:00:05,39.83195,-79.92323,0.0,255.3,511.0,JULIA ROSE MURRAY,,WDH3377,31,15,18,6,,,A
311000609,2020-01-01T00:00:43,26.10270,-80.11753,0.0,63.5,511.0,EXIT STRATEGY,,C6CY6,60,,29,6,,,B
366995670,2020-01-01T00:01:08,28.96736,-95.34316,6.8,310.8,310.0,PACESETTER,,WDC2620,31,0,15,6,,57,A
249048000,2020-01-01T00:00:11,24.32257,-81.97571,10.3,235.7,238.0,CELEBRITY INFINITY,IMO9189421,9HJD9,60,0,293,32,8.3,60,A
366994750,2020-01-01T00:00:14,41.07268,-73.91486,0.0,267.8,298.0,RUBY M,IMO6804484,WCX3165,31,0,28,8,3.6,,A
367087240,2020-01-01T00:01:05,40.96042,-73.08280,12.6,148.0,151.0,PARK CITY,IMO8700709,WTX9790,60,15,87,14,,,A
367108780,2020-01-01T00:00:08,37.82829,-76.27838,0.0,263.5,511.0,JOHN S DEMPSTER JR,IMO7437472,WYZ9563,30,0,50,9,,,A
366993550,2020-01-01T00:00:08,38.80576,-84.21776,0.0,152.3,511.0,JILL P HARVEY,,WDC2466,31,12,35,10,,,A
367160000,2020-01-01T00:00:12,30.43599,-91.20025,0.0,165.5,511.0,CAPT BUD BISSO,IMO9034834,WCW4130,31,0,33,10,5.6,31,A
367470280,2020-01-01T00:00:15,30.19609,-91.32270,0.0,214.6,192.0,BAFFIN BAY,,WDF6067,31,0,23,10,,,A
367662920,2020-01-01T00:00:00,40.70453,-74.00293,0.1,303.7,511.0,SENSATION,,WDH8927,60,0,31,12,,,A
538005986,2020-01-01T00:01:07,39.26713,-76.57225,0.0,86.1,86.0,SSI EXCELLENT,IMO9693757,V7IS5,70,5,229,,,,A
367775780,2020-01-01T00:00:26,48.61033,-123.15508,0.0,306.8,511.0,TAKE FIVE,,WDJ4239,37,,23,,,,B
368058330,2020-01-01T00:00:06,40.10814,-74.83230,0.0,51.9,511.0,PURPLE  HAYS,,WDC9127,31,15,0,0,3.0,31,A
367740030,2020-01-01T00:01:12,33.60366,-117.89860,5.2,237.3,511.0,NEWPORT LEGACY,,WDI8578,60,0,,,,,A
338210835,2020-01-01T00:00:20,33.97486,-118.45255,0.0,119.8,511.0,MOJITO,,,37,,,,,,B
367580620,2020-01-01T00:00:08,29.69944,-89.97293,0.0,46.3,330.0,JAMES GOLDING,,WDG8741,31,12,25,,,,A
367078770,2020-01-01T00:01:16,36.83691,-76.27084,0.0,222.7,511.0,ELLIE J,IMO8992833,WDC7905,31,0,21,8,,52,A
367743760,2020-01-01T00:00:06,30.20890,-91.05308,0.0,346.4,277.0,SANDY B,,WDJ2318,31,0,18,7,,,A
367314530,2020-01-01T00:00:01,39.05201,-76.38960,5.7,163.2,511.0,ALEXANDER DUFF,,WDD9658,31,0,18,7,,0,A
367115580,2020-01-01T00:00:07,43.61814,-83.84231,0.0,283.3,511.0,MANITOU,IMO8971695,WDD2460,31,0,33,7,3.5,,A
220589000,2020-01-01T00:00:27,32.69647,-117.15531,0.0,77.4,128.0,MAERSK TRANSPORTER,IMO9388649,OYGQ2,70,5,73,20,7.8,52,A
316001266,2020-01-01T00:00:00,49.17709,-123.87693,8.9,69.7,70.0,QUINSAM,IMO8111386,VY6800,60,0,86,21,1.8,,A
367390880,2020-01-01T00:00:05,36.99662,-89.15233,7.4,130.8,126.0,SARAH HUNTER,,WDE7247,31,12,40,11,,31,A
367610550,2020-01-01T00:00:13,29.65292,-91.12502,6.5,157.8,157.0,MISS CAROLINE,,WDH3754,31,12,22,,,,A
367799740,2020-01-01T00:00:03,40.70426,-74.00320,0.1,174.9,318.0,GREAT POINT,IMO8709963,WDJ6637,60,0,51,10,,,A
354886000,2020-01-01T00:00:03,47.76279,-122.43164,15.8,357.8,350.0,COSCO EUROPE,IMO9345415,3EOC5,70,0,349,45,14.5,71,A
368010460,2020-01-01T00:01:17,38.83361,-82.15198,0.0,360.0,511.0,KEITH A BLOUNT,,WDJ7825,31,8,19,7,,,A
367463310,2020-01-01T00:00:02,47.66746,-122.39322,0.0,312.0,511.0,ZORRO,,WDF5447,37,0,20,6,,37,A
563079000,2020-01-01T00:00:08,32.01665,-80.67113,0.1,261.4,303.0,NYK ROMULUS,IMO9416989,9V7644,70,1,294,32,13.5,72,A
366899260,2020-01-01T00:00:00,34.14026,-119.45271,18.4,42.4,511.0,ISLAND ADVENTURE,,WDG9106,60,0,19,7,,,A
564047000,2020-01-01T00:00:14,29.18500,-94.49291,12.8,133.6,134.0,EAGLE MELBOURNE,IMO9433810,9V8483,80,0,182,32,12.9,,A
367634980,2020-01-01T00:00:04,38.46048,-81.81884,0.0,360.0,511.0,PTT-139,,WDH6136,31,0,13,,,,A
366967360,2020-01-01T00:00:00,29.96648,-93.85801,0.0,236.3,511.0,HELEN MORAN,IMO6520856,WCL5699,31,0,31,8,4.7,,A
367689990,2020-01-01T00:00:00,33.71535,-118.26396,9.1,124.7,511.0,HARBOR KING,,WDI3598,60,0,18,7,,60,A
316022498,2020-01-01T00:00:03,49.29490,-123.13306,0.0,305.9,511.0,HARBOUR PRINCESS,,CFL3442,,0,,,,,A
229796000,2020-01-01T00:01:00,29.74295,-93.86956,0.0,145.9,213.0,COOL EXPLORER,IMO9640023,9HA3616,80,0,280,43,11.8,,A
368065590,2020-01-01T00:00:03,28.94545,-95.37975,0.0,216.4,511.0,M/V VICTORIA,,WDK5516,90,0,16,6,2.5,90,A
366993180,2020-01-01T00:01:03,28.91166,-95.35753,3.6,50.0,511.0,LADY G III,,WYH7378,31,0,17,7,,,A
367744120,2020-01-01T00:00:05,29.90659,-90.12315,0.0,244.8,511.0,TED KAYSER,,WDI8984,31,15,18,,,,A
367146780,2020-01-01T00:00:29,29.57691,-90.60874,0.0,255.3,90.0,ROBERT G STONE JR,,WDD4596,31,0,25,10,,57,A
367005670,2020-01-01T00:01:09,29.13929,-90.20530,0.0,225.0,511.0,CHERAMIE BOTRUC 33,IMO7829352,WDC3314,90,0,51,11,3.7,70,A
229697000,2020-01-01T00:00:19,48.60477,-122.54609,0.1,64.1,136.0,HAKO,IMO9691814,9HA3527,70,1,199,32,13.3,,A
367443920,2020-01-01T00:00:06,30.11710,-91.01292,1.3,44.0,242.0,JOHN 3:16,IMO8975835,WDF3781,31,0,21,8,,31,A
367461370,2020-01-01T00:00:16,29.12206,-90.20568,0.0,303.0,511.0,CROSBY TROJAN,IMO8213017,WDF5278,31,5,36,9,4.3,32,A
367562810,2020-01-01T00:00:23,30.28310,-91.15362,0.0,1.4,272.0,GARY REED,,WDG6997,31,5,26,9,,57,A
366993180,2020-01-01T00:00:02,28.91106,-95.35844,3.5,55.0,511.0,LADY G III,,WYH7378,31,0,17,7,,,A
367657060,2020-01-01T00:00:07,33.73088,-118.27740,0.1,33.5,511.0,SEA VENTURE,,WDH8347,30,,22,,,,B
367505030,2020-01-01T00:00:14,30.01232,-90.72840,4.7,274.8,278.0,FRANK JAHN,,WDF9425,31,0,26,9,,,A
367004450,2020-01-01T00:00:08,29.57693,-90.60927,0.0,0.0,511.0,TENNER C,IMO7046120,WCP9680,52,0,33,10,4.5,52,A
366484000,2020-01-01T00:00:24,28.89894,-90.11804,0.1,202.1,27.0,JEAN PIERRE LAB,IMO9564308,WDE9670,90,0,79,18,4.9,70,A
378111106,2020-01-01T00:00:12,25.87546,-80.13204,0.0,141.1,511.0,NICOLIN,,ZJL7474,37,,,,,,B
367057830,2020-01-01T00:00:14,29.76803,-95.09267,0.2,87.6,511.0,BURNS JOHNSON JR.,,WDC6554,31,15,18,8,,,A
367648440,2020-01-01T00:00:33,47.29582,-122.42353,0.0,2.3,511.0,WILD DUCK,,WDH7466,37,,11,,,,B
367087370,2020-01-01T00:00:01,41.63453,-70.91811,0.2,149.2,511.0,TREMONT,IMO7037849,WDC8455,0,0,0,0,4.5,0,A
338554000,2020-01-01T00:00:40,25.99297,-80.11956,0.0,360.0,511.0,LADY LEX,,WDG2894,37,,27,6,,,B
369140000,2020-01-01T00:00:24,32.70667,-117.23620,0.0,81.3,129.0,SALLY RIDE,IMO9695171,WSAF,90,5,73,,,,A
311000619,2020-01-01T00:01:02,26.52148,-78.77064,0.0,150.5,126.0,RT RAPTOR,IMO9756456,C6DA2,,15,,,,,A
316039169,2020-01-01T00:00:02,49.20304,-123.04590,0.0,292.3,511.0,HODDER RAIDER,IMO0000000,,37,,13,2,,,B
367122610,2020-01-01T00:01:07,41.67301,-88.02524,0.0,360.0,511.0,MIDWEST LEADER,,WDJ4040,31,0,15,6,,,A
338182121,2020-01-01T00:00:57,39.57689,-75.58899,0.0,250.1,511.0,FIREBOAT 15,,,37,,,,,,B
367004450,2020-01-01T00:01:09,29.57693,-90.60927,0.0,0.0,511.0,TENNER C,IMO7046120,WCP9680,52,0,33,10,4.5,52,A
367036000,2020-01-01T00:01:07,30.28277,-91.15421,0.0,350.8,269.0,PACIFIC RELIANCE,IMO9386548,WDI7757,31,0,41,12,6.9,31,A
367331150,2020-01-01T00:01:14,33.80861,-91.02100,0.0,236.7,511.0,BROTHER WILSON,,WDE2902,31,0,38,13,,31,A
338203069,2020-01-01T00:00:43,47.63770,-122.33986,0.0,19.5,511.0,THE BLUE JAY,,,37,,8,3,,,B
246506000,2020-01-01T00:01:17,18.51611,-65.69530,15.7,101.1,100.0,VEENDAM,IMO9102992,PHEO,60,5,219,30,7.7,69,A
303457000,2020-01-01T00:01:02,53.88145,-166.54236,0.0,268.2,109.0,POLAR SEA,IMO7719181,WYE7524,30,0,31,10,4.0,30,A
367025990,2020-01-01T00:00:05,29.67314,-91.23193,0.0,0.0,511.0,SCOTT B,,WCR7587,31,15,23,9,,31,A
367156850,2020-01-01T00:00:15,29.77131,-95.10203,0.0,242.1,511.0,MARTHA T,IMO8301101,WDD5337,31,0,29,8,,,A
366804450,2020-01-01T00:00:05,29.78292,-90.06347,0.0,169.8,511.0,CROSBY RAMBLER,,WDA3981,31,0,18,7,,31,A
367586750,2020-01-01T00:00:38,38.74785,-82.92029,0.0,119.1,65.0,DUKE,,WDG9333,31,5,26,,,,A
367003980,2020-01-01T00:00:05,29.78717,-95.08303,0.0,247.3,298.0,TEE,,WDF2365,31,12,21,8,,,A
366963520,2020-01-01T00:00:10,36.88219,-89.12812,0.0,288.5,25.0,AUBREY B HARWELL JR,,WDB8745,31,12,48,13,,,A
367015670,2020-01-01T00:01:06,41.63587,-70.90719,0.0,279.2,511.0,RAINBOW,IMO8987345,WDC3878,31,0,26,9,,52,A
338139678,2020-01-01T00:00:15,26.00153,-80.12218,0.0,137.0,511.0,SAMBA,,,37,,14,,,,B
367606370,2020-01-01T00:01:08,29.76587,-95.09064,6.5,280.2,273.0,PAT BOONE,,WDH3305,31,0,15,6,,52,A
367351740,2020-01-01T00:00:08,29.82695,-90.00261,0.0,360.0,511.0,KATIE JO,,WBV4839,60,0,12,4,,,A
367738410,2020-01-01T00:00:22,29.85503,-90.06404,0.0,127.7,511.0,EXPEDITION,,WDI8416,31,0,19,,,,A
366967360,2020-01-01T00:01:10,29.96648,-93.85800,0.0,250.1,511.0,HELEN MORAN,IMO6520856,WCL5699,31,0,31,8,4.7,,A
367463020,2020-01-01T00:00:14,29.79144,-92.14286,0.0,181.9,511.0,CAPTAIN RON,,WDF5422,60,15,33,7,,60,A
367177670,2020-01-01T00:00:41,46.00780,-122.84748,0.0,40.2,511.0,TRIUMPH III,,WBF3346,60,,11,4,,,B
366936930,2020-01-01T00:01:12,35.07722,-90.12805,2.9,100.7,511.0,ANA LOUISE,,WDB7130,31,0,40,10,,,A
366721530,2020-01-01T00:00:44,21.31254,-157.86642,0.0,310.1,511.0,MISS JULIE,IMO8853269,WCW6964,30,,20,6,,,B
367078350,2020-01-01T00:00:15,29.98074,-93.87846,0.0,246.2,511.0,MARIE,,WDF2361,31,12,23,8,,,A
367390880,2020-01-01T00:01:13,36.99509,-89.15007,7.4,129.3,124.0,SARAH HUNTER,,WDE7247,31,12,40,11,,31,A
338051528,2020-01-01T00:00:25,47.62914,-122.39181,0.0,0.0,511.0,PRIME MOVER,,,37,,14,4,,,B
367653850,2020-01-01T00:00:15,29.46868,-89.31251,3.0,267.8,511.0,JENNY TRAN,,WDH8016,30,,20,7,,,B
303867000,2020-01-01T00:00:37,21.30741,-157.87317,0.0,0.0,511.0,CG KIMBALL,,NKIM,90,5,118,16,9.1,,A
366989420,2020-01-01T00:00:00,30.38993,-81.43350,0.0,323.0,511.0,SEA KING,IMO0000000,WDC2201,30,,26,8,,,B
367108750,2020-01-01T00:00:08,30.03844,-90.67875,0.0,360.0,511.0,IAN K,,WCW6783,60,0,15,5,,,A
244180416,2020-01-01T00:00:09,26.75916,-80.04315,0.0,146.9,511.0,BLUENOSE,IMO0000000,PH4480,36,,13,4,,,B
338104363,2020-01-01T00:00:51,27.76113,-82.75257,0.0,261.7,511.0,BAREFOOT'N,,,37,,16,,,,B
368065590,2020-01-01T00:01:04,28.94546,-95.37976,0.0,214.1,511.0,M/V VICTORIA,,WDK5516,90,0,16,6,2.5,90,A
367492110,2020-01-01T00:00:09,29.56084,-90.38979,0.0,0.0,511.0,ODYSSEA TITAN,IMO9399064,WDF8168,90,0,68,14,4.0,,A
367306270,2020-01-01T00:01:11,30.02797,-91.25757,2.8,355.8,359.0,CITY OF PORT ALLEN,,WDD9053,31,15,23,8,,,A
367131150,2020-01-01T00:00:12,29.73948,-95.15981,0.0,333.4,181.0,DIANE,,WDF2440,31,12,23,8,,,A
366978440,2020-01-01T00:01:12,46.75386,-92.09405,0.0,331.4,511.0,MISSOURI,,WAI9279,31,0,26,7,,52,A
338155262,2020-01-01T00:00:12,32.68058,-117.17179,0.0,74.2,511.0,BLESSED,IMO0000000,,36,,13,1,,,B
354886000,2020-01-01T00:01:09,47.76755,-122.43251,15.9,351.4,349.0,COSCO EUROPE,IMO9345415,3EOC5,70,0,349,45,14.5,71,A
367712770,2020-01-01T00:00:13,29.93498,-93.12187,5.9,85.5,511.0,BORN AGAIN,,WDI5865,31,12,18,7,,,A
367743760,2020-01-01T00:01:17,30.20889,-91.05308,0.0,346.4,277.0,SANDY B,,WDJ2318,31,0,18,7,,,A
368082190,2020-01-01T00:00:19,26.92940,-80.00208,8.3,161.6,511.0,JIMKAT,IMO0000000,WDK7206,37,,16,8,,,B
366862580,2020-01-01T00:01:20,47.30300,-122.50803,0.3,316.9,511.0,ENCHANTMENT,,WDA9201,37,,,,,,B
367346050,2020-01-01T00:00:59,29.25407,-89.97340,0.0,204.9,254.0,TRITON CRUSADER,IMO8023840,WDE3923,90,5,56,12,3.9,34,A
367643790,2020-01-01T00:01:23,26.08189,-80.11625,0.0,249.4,511.0,TATE MCALLISTER,IMO9743461,WDH7005,31,0,28,11,,,A
367477420,2020-01-01T00:00:09,39.23492,-75.01827,0.0,299.9,511.0,VANTAGE,,WDF6747,90,,12,6,,,B
367057750,2020-01-01T00:00:09,37.04134,-89.18211,0.0,244.3,511.0,DAVID EVANS,,WDC6547,31,12,51,12,,31,A
353013000,2020-01-01T00:00:16,33.30360,-77.31364,12.1,234.2,238.0,APOLLON HIGHWAY,IMO9728083,3EJX7,70,0,,,,,A
338190366,2020-01-01T00:00:16,25.79462,-80.14533,0.1,239.8,511.0,SEA BARBIE,,,37,,17,,,,B
367794470,2020-01-01T00:01:07,41.89798,-87.64808,0.0,302.2,219.0,GWYNETH ANNE,,WDJ6110,31,15,,,,,A
367704390,2020-01-01T00:00:15,29.99600,-93.91820,0.0,237.8,358.0,RAY "CHIEF" TONEY,,WDI5024,31,12,25,,,,A
366431380,2020-01-01T00:00:23,41.48950,-71.32264,0.0,77.8,511.0,NATHANIEL LEE,IMO8036926,WBT4511,30,,23,7,,,B
366882050,2020-01-01T00:00:27,58.29068,-134.39389,0.1,10.9,511.0,NEKA BAY,,WDI4072,90,5,12,4,,,A
366816890,2020-01-01T00:00:32,29.54610,-90.70109,0.0,166.3,511.0,BUNNY BORDELON,IMO9260756,WDA5139,90,0,44,10,3.0,90,A
366963050,2020-01-01T00:01:04,38.75572,-90.14264,5.1,28.6,511.0,DALE A HELLER,,WDB8703,31,0,39,13,,,A
367702540,2020-01-01T00:01:10,30.67358,-88.03294,0.0,157.6,60.0,SAFETY STAR,,WDI4837,31,15,21,8,,,A
319069900,2020-01-01T00:00:14,30.05198,-80.88237,9.4,131.6,133.0,KISMET,IMO1012000,ZGDZ9,37,0,95,13,3.9,,A
338163786,2020-01-01T00:00:17,39.84246,-74.15424,0.0,153.3,511.0,KRAKEN,,,37,,10,,,,B
